"","Year","State","what","unit","how","Category","chemi_type","ferti_info","chemi_info","Value"
"183",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(AZADIRACHTIN = 121701)",0.034
"184",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BEAUVERIA BASSIANA = 128924)",0
"185",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BIFENAZATE = 586)",0.496
"186",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0.109
"187",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAK ABTS-1857 = 6523)",0
"188",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"189",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI SA-11 = 6519)",0
"190",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BT SUB AIZAWAI GC-91 = 6426)",0
"191",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BUPROFEZIN = 275100)",0
"192",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)",0
"193",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CARBARYL = 56801)",0
"194",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CHLORANTRANILIPROLE = 90100)",0.067
"195",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CHLORPYRIFOS = 59101)",0
"196",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",0
"197",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CYANTRANILIPROLE = 90098)",0.111
"198",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CYFLUMETOFEN = 138831)",0.178
"199",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(ETOXAZOLE = 107091)",0.135
"200",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FENBUTATIN-OXIDE = 104601)",0
"201",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FENPROPATHRIN = 127901)",0.286
"202",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FENPYROXIMATE = 129131)",0.103
"203",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FLONICAMID = 128016)",0.085
"204",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FLUPYRADIFURONE = 122304)",0.158
"205",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(HELICOVERPA ZEA NPV = 107300)",0
"206",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(HEXYTHIAZOX = 128849)",0.177
"207",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(IMIDACLOPRID = 129099)",0.515
"208",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",1.991
"209",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(METHOXYFENOZIDE = 121027)",0.174
"210",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(NALED = 34401)",0.904
"211",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(NEEM OIL = 25006)",0.095
"212",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(NEEM OIL",5.151
"213",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(NOVALURON = 124002)",0.059
"214",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(PIPERONYL BUTOXIDE = 67501)",0.478
"215",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(POTASSIUM SALTS = 79021)",0
"216",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(PYRETHRINS = 69001)",0.044
"217",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(PYRIDABEN = 129105)",0
"218",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(PYRIPROXYFEN = 129032)",0.067
"219",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SOYBEAN OIL = 31605)",0
"220",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0.068
"221",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SPINOSAD = 110003)",0.093
"222",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SPIROMESIFEN = 24875)",0.243
"223",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SULFOXAFLOR = 5210)",0.069
"224",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(THIAMETHOXAM = 60109)",0.062
"225",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(ZETA-CYPERMETHRIN = 129064)",0
"226",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(ACIBENZOLAR-S-METHYL = 61402)",0
"227",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)",0
"228",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)",0
"229",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(BT KURSTAKI SA-12 = 6518)",0
"230",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(CAPRIC ACID = 128955)",0
"231",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(CAPRYLIC ACID = 128919)",0
"232",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(CHLOROPICRIN = 81501)",244.066
"233",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(DICHLOROPROPENE = 29001)",83.557
"234",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(FLUTRIAFOL = 128940)",0.112
"235",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(GLIOCLADIUM VIRENS = 129000)",0
"236",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(HYDROGEN PEROXIDE = 595)",0
"237",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(IRON PHOSPHATE = 34903)",0.161
"238",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(METALDEHYDE = 53001)",0
"239",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(METAM-POTASSIUM = 39002)",214.011
"240",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(METAM-SODIUM = 39003)",228.063
"241",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(PAECILOMYCES FUMOSOR = 115002)",0
"242",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(PEROXYACETIC ACID = 63201)",0
"243",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(POTASSIUM SILICATE = 72606)",0
"244",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(REYNOUTRIA SACHALINE = 55809)",0.191
"245",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(TRICHODERMA VIRENS STRAIN G-41 = 176604)",0
"246",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","FERTILIZER","","(NITROGEN)","",6
"247",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","FERTILIZER","","(PHOSPHATE)","",8
"248",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","FERTILIZER","","(POTASH)","",5
"249",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","FERTILIZER","","(SULFUR)","",2
"250",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(AZOXYSTROBIN = 128810)",0.447
"251",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",0
"252",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",0
"253",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS PUMILUS = 6485)",0
"254",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS SUBT. GB03 = 129068)",0
"255",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS SUBTILIS = 6479)",0
"256",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BLAD = 30006)",0.54
"257",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BORAX DECAHYDRATE = 11102)",0.051
"258",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0.508
"259",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BT SUBSP KURSTAKI EVB-113-19 = 6544)",0
"260",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",10.456
"261",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(COPPER HYDROXIDE = 23401)",0
"262",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(COPPER OCTANOATE = 23306)",0
"263",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(CYFLUFENAMID = 555550)",0.034
"264",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",0.765
"265",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(DIFENOCONAZOLE = 128847)",0.25
"266",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",1.163
"267",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",0.51
"268",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(FLUOPYRAM = 80302)",0.224
"269",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(FLUXAPYROXAD = 138009)",0.361
"270",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(FOSETYL-AL = 123301)",18.136
"271",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(ISOFETAMID = 270000)",0
"272",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(MEFENOXAM = 113502)",1.215
"273",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(MONO-POTASSIUM SALT = 76416)",0
"274",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0.281
"275",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(PENTHIOPYRAD = 90112)",0.625
"276",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(POLYOXIN D ZINC SALT = 230000)",0.149
"277",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(POTASSIUM BICARBON. = 73508)",2.908
"278",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(PROPICONAZOLE = 122101)",0.174
"279",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(PYRACLOSTROBIN = 99100)",0.317
"280",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(PYRIMETHANIL = 288201)",0.883
"281",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(QUINOLINE = 55459)",0.264
"282",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(STREPTOMYCES LYDICUS = 6327)",0
"283",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(SULFUR = 77501)",26.646
"284",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(TETRACONAZOLE = 120603)",0.058
"285",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(THIOPHANATE-METHYL = 102001)",1.041
"286",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(THIRAM = 79801)",5.064
"287",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(TRICHODERMA HARZ. = 119202)",0
"288",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(TRIFLOXYSTROBIN = 129112)",0.235
"289",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(TRIFLUMIZOLE = 128879)",0.55
"290",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(CARFENTRAZONE-ETHYL = 128712)",0.074
"291",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0.217
"292",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(GLUFOSINATE-AMMONIUM = 128850)",0
"293",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(GLYPHOSATE ISO. SALT = 103601)",0
"294",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(GLYPHOSATE POT. SALT = 103613)",0
"295",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(NAPROPAMIDE = 103001)",0
"296",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(OXYFLUORFEN = 111601)",0.428
"297",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(PARAQUAT = 61601)",0
"298",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(PENDIMETHALIN = 108501)",1.84
"299",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(SULFENTRAZONE = 129081)",0
"300",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(ABAMECTIN = 122804)",0.04
"301",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(ACEQUINOCYL = 6329)",0.47
"302",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(ACETAMIPRID = 99050)",0.182
"303",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(AZADIRACHTIN = 121701)",0.091
"304",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BEAUVERIA BASSIANA = 128924)",0
"305",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BIFENAZATE = 586)",0.978
"306",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0.346
"307",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAK ABTS-1857 = 6523)",0
"308",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"309",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI SA-11 = 6519)",0
"310",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BT SUB AIZAWAI GC-91 = 6426)",0
"311",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BUPROFEZIN = 275100)",0
"312",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)",0
"313",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(CARBARYL = 56801)",0
"314",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(CHLORANTRANILIPROLE = 90100)",0.119
"315",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(CHLORPYRIFOS = 59101)",0
"316",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",0
"317",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(CYANTRANILIPROLE = 90098)",0.222
"318",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(CYFLUMETOFEN = 138831)",0.299
"319",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(ETOXAZOLE = 107091)",0.581
"320",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(FENBUTATIN-OXIDE = 104601)",0
"321",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(FENPROPATHRIN = 127901)",0.531
"322",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(FENPYROXIMATE = 129131)",0.128
"323",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(FLONICAMID = 128016)",0.161
"324",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(FLUPYRADIFURONE = 122304)",0.399
"325",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(HELICOVERPA ZEA NPV = 107300)",0
"326",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(HEXYTHIAZOX = 128849)",0.269
"327",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(IMIDACLOPRID = 129099)",0.793
"328",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",5.571
"329",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(METHOXYFENOZIDE = 121027)",0.245
"330",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(NALED = 34401)",1.665
"331",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(NEEM OIL = 25006)",0.334
"332",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(NEEM OIL",7.924
"333",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(NOVALURON = 124002)",0.192
"334",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(PIPERONYL BUTOXIDE = 67501)",0.884
"335",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(POTASSIUM SALTS = 79021)",0
"336",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(PYRETHRINS = 69001)",0.074
"337",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(PYRIDABEN = 129105)",0
"338",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(PYRIPROXYFEN = 129032)",0.074
"339",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(SOYBEAN OIL = 31605)",0
"340",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0.108
"341",2019,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(SPINOSAD = 110003)",0.113
